1.000000e+01	2.830890e-27
1.002305e+01	2.843749e-27
1.004616e+01	2.863207e-27
1.006932e+01	2.876292e-27
1.009253e+01	2.889469e-27
1.011579e+01	2.909407e-27
1.013911e+01	2.922816e-27
1.016249e+01	2.936319e-27
1.018591e+01	2.956750e-27
1.020939e+01	2.970491e-27
1.023293e+01	2.984328e-27
1.025652e+01	3.005266e-27
1.028016e+01	3.019347e-27
1.030386e+01	3.033527e-27
1.032761e+01	3.054983e-27
1.035142e+01	3.069414e-27
1.037528e+01	3.091249e-27
1.039920e+01	3.105933e-27
1.042317e+01	3.120721e-27
1.044720e+01	3.143096e-27
1.047129e+01	3.158145e-27
1.049542e+01	3.180915e-27
1.051962e+01	3.196228e-27
1.054387e+01	3.211649e-27
1.056818e+01	3.234981e-27
1.059254e+01	3.250673e-27
1.061696e+01	3.274416e-27
1.064143e+01	3.290383e-27
1.066596e+01	3.314543e-27
1.069055e+01	3.330789e-27
1.071519e+01	3.355372e-27
1.073989e+01	3.371903e-27
1.076465e+01	3.388548e-27
1.078947e+01	3.413734e-27
1.081434e+01	3.430670e-27
1.083927e+01	3.456294e-27
1.086426e+01	3.473524e-27
1.088930e+01	3.499594e-27
1.091440e+01	3.517123e-27
1.093956e+01	3.543644e-27
1.096478e+01	3.561477e-27
1.099006e+01	3.588455e-27
1.101539e+01	3.615712e-27
1.104079e+01	3.634039e-27
1.106624e+01	3.661763e-27
1.109175e+01	3.680405e-27
1.111732e+01	3.708604e-27
1.114295e+01	3.727564e-27
1.116863e+01	3.756244e-27
1.119438e+01	3.775526e-27
1.122018e+01	3.804695e-27
1.124605e+01	3.834159e-27
1.127197e+01	3.853967e-27
1.129796e+01	3.883928e-27
1.132400e+01	3.904069e-27
1.135011e+01	3.934535e-27
1.137627e+01	3.965305e-27
1.140250e+01	3.985989e-27
1.142878e+01	4.017274e-27
1.145513e+01	4.048869e-27
1.148154e+01	4.070107e-27
1.150800e+01	4.102227e-27
1.153453e+01	4.123816e-27
1.156112e+01	4.156466e-27
1.158777e+01	4.189436e-27
1.161449e+01	4.211595e-27
1.164126e+01	4.245106e-27
1.166810e+01	4.278943e-27
1.169499e+01	4.301683e-27
1.172195e+01	4.336071e-27
1.174898e+01	4.370790e-27
1.177606e+01	4.405843e-27
1.180321e+01	4.429400e-27
1.183042e+01	4.465017e-27
1.185769e+01	4.500974e-27
1.188502e+01	4.537274e-27
