1.823027517075006898e+01 1.260325235349854037e-28 2.198940187038237681e+00 5.261802897424131542e-01 5.759649756464971304e+08
1.856863679780144949e+01 1.303126990732299818e-28 2.198580529797960814e+00 5.425607168109257694e-01 5.654696200419620275e+08
1.891327855993518270e+01 1.346979967028718896e-28 2.198226176898306683e+00 5.588521348653013865e-01 5.551655130270539522e+08
1.926431701911783279e+01 1.391891924739112924e-28 2.197876945746614297e+00 5.750535627193409383e-01 5.450491696295183897e+08
1.962187090075537554e+01 1.437863595804978234e-28 2.197532658106029047e+00 5.911640659240132711e-01 5.351171683810117841e+08
1.998606113384764527e+01 1.484897991927417284e-28 2.197193140110251797e+00 6.071827456596728956e-01 5.253661501599009633e+08
2.035701089188791002e+01 1.535225667393382669e-28 2.196858455477598948e+00 6.231087499071733538e-01 5.157928170551866889e+08
2.073484563452160856e+01 1.586910680085523099e-28 2.196528707006132120e+00 6.389412704233033979e-01 5.063939312510949373e+08
2.111969314997834957e+01 1.639880265713942246e-28 2.196203732645324980e+00 6.546795375036561504e-01 4.971663139320155382e+08
2.151168359829139476e+01 1.694143041677305679e-28 2.195883373678657602e+00 6.703228210695878486e-01 4.881068442073948979e+08
2.191094955531934119e+01 1.749709143787961271e-28 2.195567475915868094e+00 6.858704360482787976e-01 4.792124580561990738e+08
2.231762605758486728e+01 1.806585959793869157e-28 2.195255889331092281e+00 7.013217345704558792e-01 4.704801472906413674e+08
2.273185064794567012e+01 1.864781869522472385e-28 2.194948467332408448e+00 7.166761021788490282e-01 4.619069585387633443e+08
2.315376342211315475e+01 1.924302610172617044e-28 2.194645068258643139e+00 7.319329205391990056e-01 4.534899922455750108e+08
2.358350707603445429e+01 1.985156841876317816e-28 2.194345554158921185e+00 7.470917057954139517e-01 4.452264016923964024e+08
2.402122695415390297e+01 2.047349123548590539e-28 2.194049790677827350e+00 7.621519602426731765e-01 4.371133920340499878e+08
2.446707109857027973e+01 2.110885669572228311e-28 2.193757647221535656e+00 7.771132225273705840e-01 4.291482193536253572e+08
2.492119029910637096e+01 2.175772646475531229e-28 2.193468997005974419e+00 7.919750655134338846e-01 4.213281897344410419e+08
2.538373814430796926e+01 2.242012233827307748e-28 2.193183716712493236e+00 8.067371060340953193e-01 4.136506583489353657e+08
2.585487107338931523e+01 2.309611850753096816e-28 2.192901686257622718e+00 8.213989875023163245e-01 4.061130285641587377e+08
2.633474842914267100e+01 2.378578183772457870e-28 2.192622789456250221e+00 8.359603913208017989e-01 3.987127510635496974e+08
2.682353251183004161e+01 2.448916534775009280e-28 2.192346914199489571e+00 8.504211699500368038e-01 3.914473229847391248e+08
2.732138863407501006e+01 2.520631642746115399e-28 2.192073951417641720e+00 8.647813490084061971e-01 3.843142870730401874e+08
2.782848517677345157e+01 2.593733252081565042e-28 2.191803795632872642e+00 8.790407075040890250e-01 3.773112308503810167e+08
2.834499364604199911e+01 2.668225803337511307e-28 2.191536344431027850e+00 8.931990373994651566e-01 3.704357857993798256e+08
2.887108873122337727e+01 2.744118972640845424e-28 2.191271499070935214e+00 9.072561543553145924e-01 3.636856265622735023e+08
2.940694836396854228e+01 2.821423902233383438e-28 2.191009164113373764e+00 9.212119016340791777e-01 3.570584701544659734e+08
2.995275377841522157e+01 2.900148437919318992e-28 2.190749246841692255e+00 9.350661561042754588e-01 3.505520751923847795e+08
3.050868957248348678e+01 2.984028459498776855e-28 2.190491805364846112e+00 9.488188114335414092e-01 3.441642411354230642e+08
3.107494377030898391e+01 3.069989793821695338e-28 2.190236955453618961e+00 9.624697819104954810e-01 3.378928075416945815e+08
3.165170788583490591e+01 3.157726261802269724e-28 2.189984615860088635e+00 9.760190104500181540e-01 3.317356533373364806e+08
3.223917698758436501e+01 3.247267135964386481e-28 2.189734706933769370e+00 9.894664622419473421e-01 3.256906960991479754e+08
3.283754976463487907e+01 3.338647174652172650e-28 2.189487152622818567e+00 1.002812125115738029e+00 3.197558913502801061e+08
3.344702859381731486e+01 3.431903119917581903e-28 2.189241880090601278e+00 1.016056006718346838e+00 3.139292318687736988e+08
3.406781960816229571e+01 3.527072701810864554e-28 2.188998819674385921e+00 1.029198138273975216e+00 3.082087470086963177e+08
3.470013276661673984e+01 3.624202820092826304e-28 2.188757905185140462e+00 1.042238572094318361e+00 3.025925020336375237e+08
3.534418192505454925e+01 3.723324915709179416e-28 2.188519073919195979e+00 1.055177384729977241e+00 2.970785974623680711e+08
3.600018490860521325e+01 3.824482543044612973e-28 2.188282264789893627e+00 1.068014663550739041e+00 2.916651684264034033e+08
3.666836358532482620e+01 3.927741900203569119e-28 2.188047420938862064e+00 1.080750521783856666e+00 2.863503840392872691e+08
3.734894394123458738e+01 4.033160379728432238e-28 2.187814488541812707e+00 1.093385088720491227e+00 2.811324467773669958e+08
3.804215615675197171e+01 4.140804577269538169e-28 2.187583417270676289e+00 1.105918515769217070e+00 2.760095918718414903e+08
3.874823468454037823e+01 4.250740865749523933e-28 2.187354159823360789e+00 1.118350968714000082e+00 2.709800867119046450e+08
3.946741832880407941e+01 4.363042423848900510e-28 2.187126671538321077e+00 1.130682630408155864e+00 2.660422302587474883e+08
4.019995032605434915e+01 4.478685176367573419e-28 2.186900918003339189e+00 1.142913709050885407e+00 2.611943524702499509e+08
4.094607842737519832e+01 4.599389377948857795e-28 2.186676976166439523e+00 1.155044420815218409e+00 2.564348137361560464e+08
4.170605498221566165e+01 4.722933881336194530e-28 2.186454854269787251e+00 1.167074999166120230e+00 2.517620043235303462e+08
4.248013702373737033e+01 4.849424929687077577e-28 2.186234519277526545e+00 1.179005762768589705e+00 2.471743438323355913e+08
4.326858635574632217e+01 4.978979744097676055e-28 2.186015941353162351e+00 1.190837140234268121e+00 2.426702806609151959e+08
4.407166964123802444e+01 5.111716223417917780e-28 2.185799093537045490e+00 1.202569411430470359e+00 2.382482914812261760e+08
4.488965849258602248e+01 5.247770451053482843e-28 2.185583951461435248e+00 1.214202861488145269e+00 2.339068807236343026e+08
4.572282956340467308e+01 5.387281180849865335e-28 2.185370493851698015e+00 1.225737786849716793e+00 2.296445800710875690e+08
4.657146464211643178e+01 5.530398893460432890e-28 2.185158702638350103e+00 1.237174497508916282e+00 2.254599479625217021e+08
4.743585074725626782e+01 5.677281470932194051e-28 2.184948562173178566e+00 1.248513312241988693e+00 2.213515691052993834e+08
4.831628022454474092e+01 5.828097593235688453e-28 2.184740059646366639e+00 1.259754561160749464e+00 2.173180539965485632e+08
4.921305084576263766e+01 5.983027790646798771e-28 2.184533184487973845e+00 1.270898585016880133e+00 2.133580384532098174e+08
5.012646590946130232e+01 6.142226031348725727e-28 2.184327928920727135e+00 1.281945735851106383e+00 2.094701831506559849e+08
5.105683434354144623e+01 6.305684898701529825e-28 2.184124282336938894e+00 1.292896374626072209e+00 2.056531731697191000e+08
5.200447080973651737e+01 6.473809000892843937e-28 2.183922237258096644e+00 1.303750871458005944e+00 2.019057175519629717e+08
5.296969581003500593e+01 6.646816062718433181e-28 2.183721792458846789e+00 1.314509606000500153e+00 1.982265488630723953e+08
5.395283579507795224e+01 6.824939746704168815e-28 2.183522948487240711e+00 1.325172970945715401e+00 1.946144227641858757e+08
5.495422327456860501e+01 7.008422580257506101e-28 2.183325707938034377e+00 1.335741362427922629e+00 1.910681175910478830e+08
5.597419692973110728e+01 7.197520669635683309e-28 2.183130075521082514e+00 1.346215187495933385e+00 1.875864339408296645e+08
5.701310172785645136e+01 7.392505881902694313e-28 2.182936057291102738e+00 1.356594863261421757e+00 1.841681942664714158e+08
5.807128903897481109e+01 7.593661158773218483e-28 2.182743661585406780e+00 1.366880813000193262e+00 1.808122424784278870e+08
5.914911675469271302e+01 7.801275355043733403e-28 2.182552897755694499e+00 1.377073468627628472e+00 1.775174435536598563e+08
6.024694940923658493e+01 8.015670804785947744e-28 2.182363776950766887e+00 1.387173270616207210e+00 1.742826831517580152e+08
6.136515830274245076e+01 8.237158700451814963e-28 2.182176311837557670e+00 1.397180665855828341e+00 1.711068672380617559e+08
6.250412162683397810e+01 8.466085509581575334e-28 2.181990515947239029e+00 1.407096111652121229e+00 1.679889217136386931e+08
6.366422459253173116e+01 8.702806207418167445e-28 2.181806404055791404e+00 1.416920071040971285e+00 1.649277920520170629e+08
6.484585956053572886e+01 8.947690592950804599e-28 2.181623991440559074e+00 1.426653015029061500e+00 1.619224429425275326e+08
6.604942617392686088e+01 9.201117700192066650e-28 2.181443294327275240e+00 1.436295419693933928e+00 1.589718579401507378e+08
6.727533149333081042e+01 9.463483033992823835e-28 2.181264329323694184e+00 1.445847797659316036e+00 1.560750391217453778e+08
6.852399013459078958e+01 9.735209099982286285e-28 2.181087112864215083e+00 1.455310709925395463e+00 1.532310067485341430e+08
6.979582440899569917e+01 1.001671505477188490e-27 2.180911662654531291e+00 1.464684654743338532e+00 1.504387989347494841e+08
7.109126446611081462e+01 1.030727192374796995e-27 2.180737987396536681e+00 1.473970131799608563e+00 1.476974713223078549e+08
7.241074843925935056e+01 1.060835268201182927e-27 2.180566090803660373e+00 1.483167642162035449e+00 1.450060967614184916e+08
7.375472259370478412e+01 1.092065463644829040e-27 2.180395992008623107e+00 1.492277691940257611e+00 1.423637649970119298e+08
7.512364147758262334e+01 1.124466327170610819e-27 2.180227709458349761e+00 1.501300794345426626e+00 1.397695823608768582e+08
7.651796807563437142e+01 1.158086878509439140e-27 2.180061261061092992e+00 1.510237466480796042e+00 1.372226714694153070e+08
7.793817396579441947e+01 1.192982536336336820e-27 2.179896663559234948e+00 1.519088230170928533e+00 1.347221709268971980e+08
7.938473947868318703e+01 1.229208156897485113e-27 2.179733933120631129e+00 1.527853602738587391e+00 1.322672350341276228e+08
8.085815386006095196e+01 1.266816192548079801e-27 2.179573085120013243e+00 1.536534123312775835e+00 1.298570335024228394e+08
8.235891543629639955e+01 1.305863637596661380e-27 2.179414133078533045e+00 1.545130325725745379e+00 1.274907511727930456e+08
8.388753178290667734e+01 1.346408952369926461e-27 2.179257089367323097e+00 1.553642749061862061e+00 1.251675877402500212e+08
8.544451989622551480e+01 1.388512876706205346e-27 2.179101964564425842e+00 1.562071932862650003e+00 1.228867574831307679e+08
8.703040636825735987e+01 1.432233137830961731e-27 2.178948767858440938e+00 1.570418428457343474e+00 1.206474889973586202e+08
8.864572756477743098e+01 1.477629614437376145e-27 2.178797506525762095e+00 1.578682790906118294e+00 1.184490249355466217e+08
9.029102980673684442e+01 1.524768488637839041e-27 2.178648185459552966e+00 1.586865577525807591e+00 1.162906217508501709e+08
9.196686955503473371e+01 1.573710231570225438e-27 2.178500809047310138e+00 1.594967256809842304e+00 1.141715494454944283e+08
9.367381359872049984e+01 1.624516931097302506e-27 2.178355378970473932e+00 1.602988422103700961e+00 1.120910913238769472e+08
9.541243924668796694e+01 1.677253092764204350e-27 2.178211894892420286e+00 1.610929659450230922e+00 1.100485437501742095e+08
9.718333452292870334e+01 1.731984024702635015e-27 2.178070354770152761e+00 1.618791523038421110e+00 1.080432159103648067e+08
9.898709836540857054e+01 1.788773062337888410e-27 2.177930754005879876e+00 1.626574575721845495e+00 1.060744295785847604e+08
1.008243408286354850e+02 1.847096366927366385e-27 2.177793076584905840e+00 1.634279454147846922e+00 1.041415188877470046e+08
1.026956832899877696e+02 1.906836173660138897e-27 2.177657242375311331e+00 1.641906842053561855e+00 1.022438301043340415e+08
1.046017586598706544e+02 1.968760878897382661e-27 2.177523230107160312e+00 1.649457383828577095e+00 1.003807214072988331e+08
1.065432115957746504e+02 2.032938330473022603e-27 2.177391031837096591e+00 1.656931729364010231e+00 9.855156267099443078e+07
1.085206987203061431e+02 2.099429844176523645e-27 2.177260637881904604e+00 1.664330095791831221e+00 9.675573525205527246e+07
1.105348888432654064e+02 2.168298495479976321e-27 2.177132036539987769e+00 1.671653047179568308e+00 9.499263178016686440e+07
1.125864631878457800e+02 2.239612029172758321e-27 2.177005213991974220e+00 1.678901143599340839e+00 9.326165595264482498e+07
1.146761156210313573e+02 2.313424455013013483e-27 2.176880155199480082e+00 1.686074951230864372e+00 9.156222233275860548e+07
1.168045528882714024e+02 2.389806693948979905e-27 2.176756843164454391e+00 1.693175026293851637e+00 8.989375615172903240e+07
1.189724948525098398e+02 2.468814095679740886e-27 2.176635258884857205e+00 1.700201919234962222e+00 8.825569311433573067e+07
1.211806747376519411e+02 2.550504409873856061e-27 2.176515383062513465e+00 1.707156179636483584e+00 8.664747920806500316e+07
1.234298393765491539e+02 2.634936808866198927e-27 2.176397194068449448e+00 1.714038353920609437e+00 8.506857051573637128e+07
1.257207494635866425e+02 2.722172779941726149e-27 2.176280669287430580e+00 1.720848984464922626e+00 8.351843303154338896e+07
1.280541798119596422e+02 2.812276766521793828e-27 2.176165785282656362e+00 1.727588602545176544e+00 8.199654248044589162e+07
1.304309196157242354e+02 2.905297104563726971e-27 2.176052516916856749e+00 1.734257742482839815e+00 8.050238414085486531e+07
1.328517727167126736e+02 3.001296727890997829e-27 2.175940838512110176e+00 1.740856983450416617e+00 7.903545267054679990e+07
1.353175578764019917e+02 3.100325084033339744e-27 2.175830723044279935e+00 1.747386987800255032e+00 7.759525193575103581e+07
1.378291090528286702e+02 3.202440517096499896e-27 2.175722143155487398e+00 1.753848269109982816e+00 7.618129484335161746e+07
1.403872756826437183e+02 3.307682367535005957e-27 2.175615070885815516e+00 1.760241327074462347e+00 7.479310317614588141e+07
1.429929229684018139e+02 3.416097685104682461e-27 2.175509477037550266e+00 1.766566654106300982e+00 7.343020743110662699e+07
1.456469321711839768e+02 3.527746368517989295e-27 2.175405332175295303e+00 1.772824737795024141e+00 7.209214666058996320e+07
1.483502009086494979e+02 3.642668638007097494e-27 2.175302606693543250e+00 1.779016058886808915e+00 7.077846831643749774e+07
1.511036434586220025e+02 3.760594771674614126e-27 2.175201268344097549e+00 1.785141088982634461e+00 6.948872809691917896e+07
1.539081910683083834e+02 3.881338947779550866e-27 2.175101270570232170e+00 1.791200294650923341e+00 6.822248979646468163e+07
1.567647922692579527e+02 4.005433228240069524e-27 2.175002578382145391e+00 1.797194140134174889e+00 6.697932515813422948e+07
1.596744131981677413e+02 4.132920380243365211e-27 2.174905162158066840e+00 1.803123077670693020e+00 6.575881372877644002e+07
1.626380379236403542e+02 4.263832400995406766e-27 2.174808991659980872e+00 1.808987553702846807e+00 6.456054271682620794e+07
1.656566687790090668e+02 4.398208570346124662e-27 2.174714036485032143e+00 1.814788005706921670e+00 6.338410685269360989e+07
1.687313267013377356e+02 4.536079201560197989e-27 2.174620266525886692e+00 1.820524864901340578e+00 6.222910825169704109e+07
1.718630515767146392e+02 4.677477665860383600e-27 2.174527651358442171e+00 1.826198566548721036e+00 6.109515627949334681e+07
1.750529025919540231e+02 4.822430847944596950e-27 2.174436160974706489e+00 1.831809537108845864e+00 5.998186741996135563e+07
1.783019585928262813e+02 4.970964370303212110e-27 2.174345765012263509e+00 1.837358195537085459e+00 5.888886514549165964e+07
1.816113184489362027e+02 5.123068329543461805e-27 2.174256433764626184e+00 1.842844936386769161e+00 5.781577978964057565e+07
1.849821014253734006e+02 5.278737254605433650e-27 2.174168136816113428e+00 1.848270133167083662e+00 5.676224842210466415e+07
1.884154475612616295e+02 5.438058590827924685e-27 2.174080844666459456e+00 1.853634174165792015e+00 5.572791472597289830e+07
1.919125180553334644e+02 5.600966186376451407e-27 2.173994528188734954e+00 1.858937440622610238e+00 5.471242887721668929e+07
1.954744956586619651e+02 5.767491671467014958e-27 2.173909157620207644e+00 1.864180303354504353e+00 5.371544742637479305e+07
1.991025850746810875e+02 5.937692837208975978e-27 2.173824704073547220e+00 1.869363125444120977e+00 5.273663318239466846e+07
2.027980133666301583e+02 6.108371535149939464e-27 2.173741123092736593e+00 1.874486263681047982e+00 5.177565509859058261e+07
2.065620303725620772e+02 6.281600032475118084e-27 2.173658348218745040e+00 1.879550058767762710e+00 5.083218816067919135e+07
2.103959091280531197e+02 6.458382820271069608e-27 2.173576353539739436e+00 1.884554857210110734e+00 4.990591327685648203e+07
2.143009462967592640e+02 6.638742534445071309e-27 2.173495114625449975e+00 1.889501013606317947e+00 4.899651716987667233e+07
2.182784626089631388e+02 6.822669732510475615e-27 2.173414607377432972e+00 1.894388855398590810e+00 4.810369227109823376e+07
2.223298033082601819e+02 7.010171606791426142e-27 2.173334808150645170e+00 1.899218731843496988e+00 4.722713661646055430e+07
2.264563386065368888e+02 7.201252696186348879e-27 2.173255693184979798e+00 1.903990930680145022e+00 4.636655374435570091e+07
2.306594641473923843e+02 7.395902383293652797e-27 2.173177239456963949e+00 1.908705765835132517e+00 4.552165259536218643e+07
2.349406014781626766e+02 7.594118206290146643e-27 2.173099423689724752e+00 1.913363535418828087e+00 4.469214741380472481e+07
2.393011985307033456e+02 7.795900745660000463e-27 2.173022223625381777e+00 1.917964532122106158e+00 4.387775765110842139e+07
2.437427301110993767e+02 8.001243992239119021e-27 2.172945617450905420e+00 1.922509041263218421e+00 4.307820787091390789e+07
2.482666983984604201e+02 8.210136520912319316e-27 2.172869583409632099e+00 1.926997338803766668e+00 4.229322765592116863e+07
2.528746334529768092e+02 8.418845260929038748e-27 2.172794089723227184e+00 1.931429692065688819e+00 4.152255151643167436e+07
2.575680937334037139e+02 8.628577970166629624e-27 2.172719076578887520e+00 1.935806359830621881e+00 4.076591880055624992e+07
2.623486666241511216e+02 8.841536716299842996e-27 2.172644519878225822e+00 1.940127597385658209e+00 4.002307360605957359e+07
2.672179689721560862e+02 9.057713726171174358e-27 2.172570400131004664e+00 1.944393676731123177e+00 3.929376469381097704e+07
2.721776476337187773e+02 9.277085892885164363e-27 2.172496697707626989e+00 1.948604888359250609e+00 3.857774540281246603e+07
2.772293800314901091e+02 9.499628327913457799e-27 2.172423394309805023e+00 1.952761466203003504e+00 3.787477356677465141e+07
2.823748747217953223e+02 9.725326700226723993e-27 2.172350471379115078e+00 1.956863768878069010e+00 3.718461143221374601e+07
2.876158719724891739e+02 9.954170944359650028e-27 2.172277910725935790e+00 1.960911812841086066e+00 3.650702557804016024e+07
2.929541443515346941e+02 1.018613145075188330e-26 2.172205694638538631e+00 1.964905743727642040e+00 3.584178683661273867e+07
2.983914973265065100e+02 1.042117211426327785e-26 2.172133805245364702e+00 1.968845744997108405e+00 3.518867021623165160e+07
3.039297698752220640e+02 1.065789045194324330e-26 2.172062221969054630e+00 1.972732006253433035e+00 3.454745482504318655e+07
3.095708351077057046e+02 1.089697224416331123e-26 2.171990917810743493e+00 1.976564708487662747e+00 3.391792379633191228e+07
3.153166008996975620e+02 1.113902608574174190e-26 2.171919875935394373e+00 1.980344024802463743e+00 3.329986421517350525e+07
3.211690105379194620e+02 1.138402727406579553e-26 2.171849080433864376e+00 1.984070120870201404e+00 3.269306704642440006e+07
3.271300433773169516e+02 1.163196484292712783e-26 2.171778515456315173e+00 1.987743148987197506e+00 3.209732706402371079e+07
3.332017155105020834e+02 1.188279656210440260e-26 2.171708165422040260e+00 1.991363249760863985e+00 3.151244278158303723e+07
3.393860804496190440e+02 1.213652806114560501e-26 2.171638015293259283e+00 1.994930544157064833e+00 3.093821638424175978e+07
3.456852298208680168e+02 1.239314242203598993e-26 2.171568049748495266e+00 1.998445166485486313e+00 3.037445366176342592e+07
3.521012940719159019e+02 1.265260925533381060e-26 2.171498254058706667e+00 2.001907331285414759e+00 2.982096394285158068e+07
3.586364431924417886e+02 1.291494172769767158e-26 2.171428613371868543e+00 2.005317265723861819e+00 2.927756003066252917e+07
3.652928874480511467e+02 1.318011259158875572e-26 2.171359114159941317e+00 2.008675155640837762e+00 2.874405813949286938e+07
3.720728781278149313e+02 1.344811441126818220e-26 2.171289742527530375e+00 2.011981015864605649e+00 2.822027783262133598e+07
3.789787083056838242e+02 1.371895288291804742e-26 2.171220484928627403e+00 2.015234818888061330e+00 2.770604196128270775e+07
3.860127136160305099e+02 1.399260871138430080e-26 2.171151328114500956e+00 2.018436615564652481e+00 2.720117660475402325e+07
3.931772730435922085e+02 1.426910095690076575e-26 2.171082259305470608e+00 2.021586465552513978e+00 2.670551101153253019e+07
4.004748097280691468e+02 1.454770676884905100e-26 2.171013265238671330e+00 2.024684421448448290e+00 2.621887754158551991e+07
4.079077917836608549e+02 1.481919641304885580e-26 2.170944305347656922e+00 2.027730529264961667e+00 2.574111160965225473e+07
4.154787331338111471e+02 1.509309170931262331e-26 2.170875346042480558e+00 2.030724813090952541e+00 2.527205162957958877e+07
4.231901943614484480e+02 1.536944231111203077e-26 2.170806375647619468e+00 2.033667305107347278e+00 2.481153895967138931e+07
4.310447835750044874e+02 1.564826480215582886e-26 2.170737382649112757e+00 2.036558023466039202e+00 2.435941784903405234e+07
4.390451572905072339e+02 1.592954524180249659e-26 2.170668355678555095e+00 2.039396977622334184e+00 2.391553538489975780e+07
4.471940213300474625e+02 1.621331654273681007e-26 2.170599283811171620e+00 2.042184177601102935e+00 2.347974144090932980e+07
4.554941317369193143e+02 1.649726239154031461e-26 2.170530152678192604e+00 2.044919635556015081e+00 2.305188862633800507e+07
4.639482957077483434e+02 1.678239425694756414e-26 2.170460940838753405e+00 2.047603430043416939e+00 2.263183223624594510e+07
4.725593725419183784e+02 1.706991797885725606e-26 2.170391636484626297e+00 2.050235581237579652e+00 2.221943020253731683e+07
4.813302746086197317e+02 1.735988879046484074e-26 2.170322229932503344e+00 2.052816103591230235e+00 2.181454304591122270e+07
4.902639683318485595e+02 1.765231417256699090e-26 2.170252711213481511e+00 2.055345002992399639e+00 2.141703382868796587e+07
4.993634751936859857e+02 1.794722966124342697e-26 2.170183070564893235e+00 2.057822337669442003e+00 2.102676810849532858e+07
5.086318727562011759e+02 1.824398733976428935e-26 2.170113297223645876e+00 2.060248004191397531e+00 2.064361389279840514e+07
5.180722957023185700e+02 1.854324035809440988e-26 2.170043380455933146e+00 2.062621977761596614e+00 2.026744159425816312e+07
5.276879368960038619e+02 1.884513318192383323e-26 2.169973310983537740e+00 2.064944261896753286e+00 1.989812398690351844e+07
5.374820484621309333e+02 1.914977660829471612e-26 2.169903079837724125e+00 2.067214876970762560e+00 1.953553616310182214e+07
5.474579428863875137e+02 1.945719618623748456e-26 2.169832679178012036e+00 2.069434107141523427e+00 1.917955549131384492e+07
5.576189941356003601e+02 1.976746917326106527e-26 2.169762101150987110e+00 2.071602641403842870e+00 1.883006157461815700e+07
5.679686387988468823e+02 2.008067982866203154e-26 2.169691338024935856e+00 2.073719523642157725e+00 1.848693620999149978e+07
5.785103772497554928e+02 2.039692503904875007e-26 2.169620382462432495e+00 2.075784845860705552e+00 1.815006334833113849e+07
5.892477748303693943e+02 2.071626387758401826e-26 2.169549227474423692e+00 2.077798732987385488e+00 1.781932905520552769e+07
6.001844630569910350e+02 2.103861675121428070e-26 2.169477866064733362e+00 2.079761338677692972e+00 1.749462147232053429e+07
6.113241408484019530e+02 2.135368008549679333e-26 2.169406272856966300e+00 2.081672851576393590e+00 1.717583077968749404e+07
6.226705757768844478e+02 2.167163229230924261e-26 2.169334423045965465e+00 2.083533524223431410e+00 1.686284915848078951e+07
6.342276053424574229e+02 2.199273044753772736e-26 2.169262310763240276e+00 2.085343701571900521e+00 1.655557075457225740e+07
6.459991382707643197e+02 2.231715934812108994e-26 2.169189930234366237e+00 2.087103745929332455e+00 1.625389164273007400e+07
6.579891558350519745e+02 2.264498989005513843e-26 2.169117275847190385e+00 2.088814080045570787e+00 1.595770979146987572e+07
6.702017132026840045e+02 2.297635107108724342e-26 2.169044342322631991e+00 2.090475195210918624e+00 1.566692502854668163e+07
6.826409408066491551e+02 2.331150086810900956e-26 2.168971125041817327e+00 2.092087673471530795e+00 1.538143900707531348e+07
6.953110457425212871e+02 2.365042380892715107e-26 2.168897619217359463e+00 2.093652195287956985e+00 1.510115517226834036e+07
7.082163131913483767e+02 2.398004636354468070e-26 2.168823807049851560e+00 2.095169525559077872e+00 1.482597872878011316e+07
7.213611078689539227e+02 2.430571666769283394e-26 2.168749637697037880e+00 2.096640620432349333e+00 1.455581660864573345e+07
7.347498755021346142e+02 2.463506371328761160e-26 2.168675102874433325e+00 2.098066355762792767e+00 1.429057743980453350e+07
7.483871443322608457e+02 2.496828882617941367e-26 2.168600198791637457e+00 2.099447816458052785e+00 1.403017151519683003e+07
